state,district,population,density,percent,num_senior_cit,pect_urban
Rajasthan,RJ_Chittorgarh,1717363.904,158.19490641120115,8.71,149582.39603840004,24.870129423957543
Rajasthan,RJ_Dausa,1820595.312,530.9405984251969,8.71,158573.8516752,24.870129423957543
Rajasthan,RJ_Dholpur,1342509.8159999999,435.3144669260701,8.71,116932.60497360001,24.870129423957543
Rajasthan,RJ_Dungarpur,1544463.4719999998,409.56337098912763,8.71,134522.7684112,24.870129423957543
Rajasthan,RJ_Ganganagar,2190106.24,199.28173248407646,8.71,190758.25350400005,24.870129423957543
Rajasthan,RJ_Hanumangarh,1978970.8,204.65054808686662,8.71,172368.35668000003,24.870129423957543
Rajasthan,RJ_Jhunjhunu,2379299.696,401.3663454790823,8.71,207237.00352160004,24.870129423957543
Rajasthan,RJ_Jalore,2035127.9119999998,191.27142030075188,8.71,177259.6411352,24.870129423957543
Rajasthan,RJ_Jodhpur,4098477.272,179.36443203501094,8.71,356977.37039120006,24.870129423957543
Rajasthan,RJ_Jaipur,7410335.752,664.4849131994263,8.71,645440.2439992,24.870129423957543
Rajasthan,RJ_Jaisalmer,747272.896,19.45972490299732,8.71,65087.4692416,24.870129423957543
Rajasthan,RJ_Jhalawar,1569395.624,252.3549805434957,8.71,136694.35885040002,24.870129423957543
Rajasthan,RJ_Karauli,1621806.408,293.2742148282098,8.71,141259.33813680004,24.870129423957543
Rajasthan,RJ_Kota,2168945.992,398.26404553800967,8.71,188915.19590320002,24.870129423957543
Rajasthan,RJ_Nagaur,3679868.208,207.69094751100573,8.71,320516.5209168001,24.870129423957543
Rajasthan,RJ_Pali,2266848.696,183.00223589246792,8.71,197442.52142160002,24.870129423957543
Rajasthan,RJ_Pratapgarh,965472.872,234.7939863813229,8.71,84092.6871512,24.870129423957543
Rajasthan,RJ_Rajsamand,1288010.696,334.2877487671944,8.71,112185.73162160002,24.870129423957543
Rajasthan,RJ_Sikar,2977643.544,385.10651112260734,8.71,259352.75268240005,24.870129423957543
Rajasthan,RJ_Sawai Madhopur,1487982.7680000002,330.6628373333333,8.71,129603.29909280002,24.870129423957543
Rajasthan,RJ_Sirohi,1153349.72,224.5618613707165,8.71,100456.76061200001,24.870129423957543
Rajasthan,RJ_Tonk,1580942.632,219.75849763691966,8.71,137700.10324720002,24.870129423957543
Rajasthan,RJ_Udaipur,3411114.488,253.99214355919585,8.71,297108.0719048,24.870129423957543
Sikkim,SK_East Sikkim,312797.816,327.8803102725367,7.0200000000000005,21958.406683200003,25.15292911459161
Sikkim,SK_North Sikkim,48209.648,11.40786748698533,7.0200000000000005,3384.3172896000005,25.15292911459161
Sikkim,SK_South Sikkim,163177.104,217.56947200000002,7.0200000000000005,11455.0327008,25.15292911459161
Sikkim,SK_West Sikkim,151564.488,129.9866963979417,7.0200000000000005,10639.827057600001,25.15292911459161
Tamil Nadu,TN_Ariyalur,836758.872,260.8350598503741,11.440000000000001,95725.2149568,48.39761248661241
Tamil Nadu,TN_Chengalpattu,2842543.328,965.209958573854,11.440000000000001,325186.95672320004,48.39761248661241
Tamil Nadu,TN_Chennai,7895200.0,18533.33333333333,11.440000000000001,903210.8800000001,48.39761248661241
Tamil Nadu,TN_Coimbatore,3861506.736,517.0045168027848,11.440000000000001,441756.37059840007,48.39761248661241
Tamil Nadu,TN_Cuddalore,2892178.56,723.2254463615906,11.440000000000001,330865.22726400004,48.39761248661241
Tamil Nadu,TN_Dharmapuri,1671224.8,368.76098852603707,11.440000000000001,191188.11712,48.39761248661241
Tamil Nadu,TN_Dindigul,2403440.1040000003,396.7382145922746,11.440000000000001,274953.54789760004,48.39761248661241
Tamil Nadu,TN_Erode,2512684.096,439.74170388519417,11.440000000000001,287451.06058240007,48.39761248661241
Tamil Nadu,TN_Kallakurichi,1523752.4719999998,432.884225,11.440000000000001,174317.2827968,48.39761248661241
Tamil Nadu,TN_Kanchipuram,1297037.912,783.23545410628,11.440000000000001,148381.1371328,48.39761248661241
Tamil Nadu,TN_Kanyakumari,2071853.936,1229.5869056379822,11.440000000000001,237020.09027840005,48.39761248661241
Tamil Nadu,TN_Karur,1197165.856,412.67351120303334,11.440000000000001,136955.7739264,48.39761248661241
Tamil Nadu,TN_Krishnagiri,2094708.872,411.8578198977585,11.440000000000001,239634.6949568,48.39761248661241
Tamil Nadu,TN_Madurai,4438034.256,1207.2998520130575,11.440000000000001,507711.1188864001,48.39761248661241
Tamil Nadu,TN_Nagapattinam,1794844.728,660.8412106038293,11.440000000000001,205330.2368832,48.39761248661241
Tamil Nadu,TN_Nilgiris,817398.952,320.6743632797176,11.440000000000001,93510.44010880002,48.39761248661241
Tamil Nadu,TN_Namakkal,1913951.0480000002,558.1659515893847,11.440000000000001,218955.99989120004,48.39761248661241
Tamil Nadu,TN_Perambalur,627736.2320000001,358.2969360730593,11.440000000000001,71813.02494080002,48.39761248661241
Tamil Nadu,TN_Pudukkottai,2133622.2,458.7448290690174,11.440000000000001,244086.37968000007,48.39761248661241
Tamil Nadu,TN_Ramanathapuram,1487366.72,360.74865874363326,11.440000000000001,170154.75276800003,48.39761248661241
Tamil Nadu,TN_Ranipet,1345828.024,602.429733213966,11.440000000000001,153962.72594560002,48.39761248661241
Tamil Nadu,TN_Salem,3869768.896,737.8015054337465,11.440000000000001,442701.5617024001,48.39761248661241
Tamil Nadu,TN_Sivaganga,1491470.0,365.01957905041604,11.440000000000001,170624.168,48.39761248661241
Tamil Nadu,TN_Tenkasi,1565281.2240000002,536.7905432098764,11.440000000000001,179068.17202560004,48.39761248661241
Tamil Nadu,TN_Tirupur,2747998.8639999996,538.1901417939679,11.440000000000001,314371.0700416,48.39761248661241
Tamil Nadu,TN_Tiruchirappalli,3017810.0960000004,684.7765137281597,11.440000000000001,345237.4749824001,48.39761248661241
Tamil Nadu,TN_Theni,1382976.608,451.06869145466413,11.440000000000001,158212.5239552,48.39761248661241
Tamil Nadu,TN_Tirunelveli,1851761.336,481.9784841228527,11.440000000000001,211841.49683840002,48.39761248661241
Tamil Nadu,TN_Thanjavur,2671892.472,786.5447371209891,11.440000000000001,305664.49879680004,48.39761248661241
Tamil Nadu,TN_Thoothukudi,1933074.112,420.78234915106657,11.440000000000001,221143.6784128,48.39761248661241
Tamil Nadu,TN_Tirupattur,1236334.9440000001,689.9190535714285,11.440000000000001,141436.7175936,48.39761248661241
Tamil Nadu,TN_Tiruvallur,4142975.064,1209.981035046729,11.440000000000001,473956.3473216,48.39761248661241
Tamil Nadu,TN_Tiruvarur,1410120.5280000002,593.2353925115692,11.440000000000001,161317.78840320004,48.39761248661241
Tamil Nadu,TN_Tiruvannamalai,2745489.08,443.46455822968835,11.440000000000001,314083.95075200003,48.39761248661241
Tamil Nadu,TN_Vellore,1795037.104,862.9986076923077,11.440000000000001,205352.24469760005,48.39761248661241
Tamil Nadu,TN_Viluppuram,2327419.336,624.81056,11.440000000000001,266256.77203840006,48.39761248661241
Tamil Nadu,TN_Virudhunagar,2160959.608,627.0921671503193,11.440000000000001,247213.77915520003,48.39761248661241
Tripura,TR_Dhalai,420322.656,175.13443999999998,9.49,39888.6200544,26.169698444466764
Tripura,TR_Gomati,485797.216,319.01577094825325,9.49,46102.155798399996,26.169698444466764
Tripura,TR_Khowai,364058.792,362.00621675102167,9.49,34549.1793608,26.169698444466764
Tripura,TR_North Tripura,462531.95200000005,320.20211284181374,9.49,43894.2822448,26.169698444466764
Tripura,TR_Sipahijala,538467.096,515.3880204444955,9.49,51100.527410400005,26.169698444466764
Tripura,TR_South Tripura,482315.544,314.37592491200627,9.49,45771.7451256,26.169698444466764
Tripura,TR_Unokoti,308396.52,521.0016724950586,9.49,29266.829748000004,26.169698444466764
Tripura,TR_West Tripura,1020297.808,1082.4866670203173,9.49,96826.2619792,26.169698444466764
Uttar Pradesh,UP_Agra,4871441.816000001,1209.6950126645145,9.1,443301.20525600004,22.2684258526354
Uttar Pradesh,UP_Aligarh,4085320.088,1090.2909228716303,9.1,371764.12800799997,22.2684258526354
Uttar Pradesh,UP_Allahabad,6627295.376,1209.1398241196862,9.1,603083.879216,22.2684258526354
Uttar Pradesh,UP_Ambedkar Nagar,2667364.4080000003,1124.5212512647554,9.1,242730.16112800004,22.2684258526354
Uttar Pradesh,UP_Amethi,2835527.72,925.7354619653937,9.1,258033.02252,22.2684258526354
Uttar Pradesh,UP_Amroha,2044713.352,880.9622369668248,9.1,186068.915032,22.2684258526354
Uttar Pradesh,UP_Auraiya,1525983.144,744.0190853242322,9.1,138864.46610400002,22.2684258526354
Uttar Pradesh,UP_Azamgarh,5133558.008,1266.606959782877,9.1,467153.778728,22.2684258526354
Uttar Pradesh,UP_Bahraich,2651273.768,538.2204157531467,9.1,241265.91288800002,22.2684258526354
Uttar Pradesh,UP_Ballia,3584689.9039999996,1202.512547467293,9.1,326206.78126399993,22.2684258526354
Uttar Pradesh,UP_Balrampur,2389761.392,713.5746169005673,9.1,217468.286672,22.2684258526354
Uttar Pradesh,UP_Banda,2001089.592,453.4533405846363,9.1,182099.152872,22.2684258526354
Uttar Pradesh,UP_Barabanki,3622877.0960000004,947.1574107189543,9.1,329681.815736,22.2684258526354
Uttar Pradesh,UP_Bareilly,4965462.528,1205.2093514563107,9.1,451857.090048,22.2684258526354
Uttar Pradesh,UP_Basti,2736694.272,1018.4943327130627,9.1,249039.178752,22.2684258526354
Uttar Pradesh,UP_Bhadohi,1728273.736,1800.285141666667,9.1,157272.909976,22.2684258526354
Uttar Pradesh,UP_Bijnor,4096492.352,898.1566217934662,9.1,372780.804032,22.2684258526354
Uttar Pradesh,UP_Budaun,4128564.6560000004,798.8708699690402,9.1,375699.38369600003,22.2684258526354
Uttar Pradesh,UP_Bulandshahr,3890339.784,1046.071466523259,9.1,354020.92034400004,22.2684258526354
Uttar Pradesh,UP_Chandauli,2171416.856,850.2023711824588,9.1,197598.93389600003,22.2684258526354
Uttar Pradesh,UP_Chitrakoot,1101576.112,344.02751780137413,9.1,100243.42619199998,22.2684258526354
Uttar Pradesh,UP_Deoria,3445684.3439999996,1359.244317159763,9.1,313557.27530399995,22.2684258526354
Uttar Pradesh,UP_Etah,1958401.024,797.3945537459282,9.1,178214.493184,22.2684258526354
Uttar Pradesh,UP_Etawah,1756025.92,767.8294359422824,9.1,159798.35872,22.2684258526354
Uttar Pradesh,UP_Faizabad,2744828.5519999997,992.7047204339964,9.1,249779.39823199995,22.2684258526354
Uttar Pradesh,UP_Farrukhabad,2098985.624,921.0116823168056,9.1,191007.691784,22.2684258526354
Uttar Pradesh,UP_Fatehpur,2927544.608,705.0926319845858,9.1,266406.559328,22.2684258526354
Uttar Pradesh,UP_Firozabad,2776398.232,1175.9416484540448,9.1,252652.23911199998,22.2684258526354
Uttar Pradesh,UP_Gautam Buddh Nagar,1862281.968,1467.5192813238768,9.1,169467.65908800001,22.2684258526354
Uttar Pradesh,UP_Ghaziabad,5183534.624,4411.51882893617,9.1,471701.65078399994,22.2684258526354
Uttar Pradesh,UP_Ghazipur,4028472.4239999996,1192.9145466390287,9.1,366590.99058399996,22.2684258526354
Uttar Pradesh,UP_Gonda,3815701.232,862.3053631638417,9.1,347228.812112,22.2684258526354
Uttar Pradesh,UP_Gorakhpur,4933137.8,1483.6504661654135,9.1,448915.53979999997,22.2684258526354
Uttar Pradesh,UP_Hamirpur,1227671.352,283.85464786127164,9.1,111718.09303199999,22.2684258526354
Uttar Pradesh,UP_Hapur,1488090.632,2254.682775757576,9.1,135416.247512,22.2684258526354
Uttar Pradesh,UP_Hardoi,4549614.56,760.042525893752,9.1,414014.9249599999,22.2684258526354
Uttar Pradesh,UP_Hathras,1741033.936,993.7408310502284,9.1,158434.088176,22.2684258526354
Uttar Pradesh,UP_Jalaun,1857838.416,406.97446133625414,9.1,169063.295856,22.2684258526354
Uttar Pradesh,UP_Jaunpur,4977392.063999999,1232.637955423477,9.1,452942.6778239999,22.2684258526354
Uttar Pradesh,UP_Jhansi,2224839.56,442.84226910828033,9.1,202460.39996,22.2684258526354
Uttar Pradesh,UP_Kannauj,1843701.56,925.0885900652285,9.1,167776.84196,22.2684258526354
Uttar Pradesh,UP_Kanpur Dehat,1996142.304,660.7554796425026,9.1,181648.94966399999,22.2684258526354
Uttar Pradesh,UP_Kanpur Nagar,5085121.512,1611.2552319391634,9.1,462746.057592,22.2684258526354
Uttar Pradesh,UP_Kasganj,1599229.4719999998,818.02019028133,9.1,145529.881952,22.2684258526354
Uttar Pradesh,UP_Kaushambi,1775762.8080000002,966.6645661404464,9.1,161594.415528,22.2684258526354
Uttar Pradesh,UP_Kushinagar,3959642.96,1361.1698040563767,9.1,360327.50935999997,22.2684258526354
Uttar Pradesh,UP_Lakhimpur Kheri,4463161.008,581.5951274433153,9.1,406147.651728,22.2684258526354
Uttar Pradesh,UP_Lalitpur,1354418.2240000002,268.7871053780512,9.1,123252.058384,22.2684258526354
Uttar Pradesh,UP_Lucknow,5102361.96,2018.3393829113925,9.1,464314.93836,22.2684258526354
Uttar Pradesh,UP_Maharajganj,2963804.704,1003.6588906197087,9.1,269706.22806399997,22.2684258526354
Uttar Pradesh,UP_Mahoba,974173.16,342.1753284158764,9.1,88649.75756,22.2684258526354
Uttar Pradesh,UP_Mainpuri,2054079.728,744.2317855072464,9.1,186921.255248,22.2684258526354
Uttar Pradesh,UP_Mathura,2826586.128,848.0606444644466,9.1,257219.33764800002,22.2684258526354
Uttar Pradesh,UP_Mau,2452149.04,1431.4938937536483,9.1,223145.56264,22.2684258526354
Uttar Pradesh,UP_Meerut,3833514.36,1520.0294845360825,9.1,348849.80676,22.2684258526354
Uttar Pradesh,UP_Mirzapur,2773920.6960000005,613.4278407784168,9.1,252426.78333600005,22.2684258526354
Uttar Pradesh,UP_Moradabad,5307729.456,1427.5765077998926,9.1,483003.380496,22.2684258526354
Uttar Pradesh,UP_Muzaffarnagar,4602128.76,1148.235718562874,9.1,418793.71716,22.2684258526354
Uttar Pradesh,UP_Pilibhit,2265394.2,647.4404687053444,9.1,206150.87220000004,22.2684258526354
Uttar Pradesh,UP_Pratapgarh,3529212.224,949.47867204735,9.1,321158.312384,22.2684258526354
Uttar Pradesh,UP_Raebareli,3785252.4480000003,821.2741262746798,9.1,344457.972768,22.2684258526354
Uttar Pradesh,UP_Rampur,2596962.576,1097.1536020278834,9.1,236323.59441599998,22.2684258526354
Uttar Pradesh,UP_Saharanpur,3852221.5360000003,1044.2454692328542,9.1,350552.159776,22.2684258526354
Uttar Pradesh,UP_Sambhal,2465326.24,1005.0249653485527,9.1,224344.68784000003,22.2684258526354
Uttar Pradesh,UP_Sant Kabir Nagar,1906301.6,1321.9844660194176,9.1,173473.44559999998,22.2684258526354
Uttar Pradesh,UP_Shahjahanpur,3338642.1119999997,729.7578386885248,9.1,303816.432192,22.2684258526354
Uttar Pradesh,UP_Shamli,1417594.28,1333.578814675447,9.1,129001.07947999999,22.2684258526354
Uttar Pradesh,UP_Shravasti,1239451.88,636.268932238193,9.1,112790.12108,22.2684258526354
Uttar Pradesh,UP_Siddharthnagar,2839520.912,1032.1777215557981,9.1,258396.402992,22.2684258526354
Uttar Pradesh,UP_Sitapur,4975583.952,866.3736639387079,9.1,452778.13963199995,22.2684258526354
Uttar Pradesh,UP_Sonbhadra,2071224.544,305.1303099587508,9.1,188481.43350400002,22.2684258526354
Uttar Pradesh,UP_Sultanpur,4215505.2639999995,950.2942434625791,9.1,383610.97902399994,22.2684258526354
Uttar Pradesh,UP_Unnao,3458981.64,758.3822933567201,9.1,314767.32924,22.2684258526354
Uttar Pradesh,UP_Varanasi,4094599.728,2667.4916794788273,9.1,372608.57524800004,22.2684258526354
Uttarakhand,UT_Almora,691582.824,223.8132116504854,10.01,69227.4406824,30.23249773058325
Uttarakhand,UT_Bageshwar,288942.08,125.08315151515151,10.01,28923.102208000004,30.23249773058325
Uttarakhand,UT_Chamoli,434918.768,56.54170150806032,10.01,43535.368676800004,30.23249773058325
Uttarakhand,UT_Champawat,288358.28,161.90807411566539,10.01,28864.663828000004,30.23249773058325
Uttarakhand,UT_Dehradun,1888798.72,611.6576165803109,10.01,189068.751872,30.23249773058325
Uttarakhand,UT_Haridwar,2142856.248,907.9899355932204,10.01,214499.9104248,30.23249773058325
Uttarakhand,UT_Nainital,1062102.336,275.6559397871788,10.01,106316.44383359999,30.23249773058325
Uttarakhand,UT_Pauri Garhwal,763418.0240000001,140.38580801765357,10.01,76418.14420240001,30.23249773058325
Uttarakhand,UT_Pithoragarh,540424.216,76.0090317862166,10.01,54096.464021600004,30.23249773058325
Uttarakhand,UT_Rudraprayag,263384.984,138.91613080168779,10.01,26364.8368984,30.23249773058325
Uttarakhand,UT_Tehri Garhwal,685446.808,167.79603623011016,10.01,68613.2254808,30.23249773058325
Uttarakhand,UT_Udham Singh Nagar,1832984.104,629.4588269230769,10.01,183481.70881039998,30.23249773058325
Uttarakhand,UT_Uttarkashi,366610.83200000005,46.1087702175827,10.01,36697.7442832,30.23249773058325
West Bengal,WB_Alipurduar,1890400.0,558.7939698492462,9.23,174483.92,31.873619949753557
West Bengal,WB_Bankura,3999076.704,581.0922266782911,9.23,369114.77977920003,31.873619949753557
West Bengal,WB_Paschim Bardhaman,3204818.472,1999.2629270118528,9.23,295804.7449656,31.873619949753557
West Bengal,WB_Purba Bardhaman,5377111.584,989.7131573716181,9.23,496307.39920319995,31.873619949753557
West Bengal,WB_Birbhum,3894654.3439999996,856.9096466446645,9.23,359476.5959512,31.873619949753557
West Bengal,WB_Cooch Behar,3138931.36,926.7585946265132,9.23,289723.364528,31.873619949753557
West Bengal,WB_Dakshin Dinajpur,1858075.272,851.1567897388913,9.23,171500.34760560002,31.873619949753557
West Bengal,WB_Darjeeling,2048341.8080000002,650.4737402349953,9.23,189061.94887840003,31.873619949753557
West Bengal,WB_Hooghly,6138672.568,1949.4038005716102,9.23,566599.4780264001,31.873619949753557
West Bengal,WB_Howrah,5383901.456,3670.0078091342875,9.23,496934.10438880004,31.873619949753557
West Bengal,WB_Jalpaiguri,4303078.6,691.0355869600128,9.23,397174.15478,31.873619949753557
West Bengal,WB_Jhargram,1263841.376,416.0109861751152,9.23,116652.5590048,31.873619949753557
West Bengal,WB_Kalimpong,279825.904,265.4894724857685,9.23,25827.9309392,31.873619949753557
West Bengal,WB_Kolkata,4989187.048,24209.95267857143,9.23,460501.96453040006,31.873619949753557
West Bengal,WB_Maldah,4445742.64,1190.9302544870075,9.23,410342.045672,31.873619949753557
West Bengal,WB_Murshidabad,7897902.16,1483.4526972201352,9.23,728976.3693680001,31.873619949753557
West Bengal,WB_Nadia,5747358.656,1463.5494413037939,9.23,530481.2039488001,31.873619949753557
West Bengal,WB_North 24 Parganas,11212131.424,2738.674016609673,9.23,1034879.7304352,31.873619949753557
West Bengal,WB_Paschim Medinipur,5664792.656,606.1843398608881,9.23,522860.36214880005,31.873619949753557
West Bengal,WB_Purba Medinipur,4912123.223999999,1037.1881807432433,9.23,453388.9735752,31.873619949753557
West Bengal,WB_Purulia,3255897.08,520.1944527879854,9.23,300519.30048400006,31.873619949753557
West Bengal,WB_South 24 Parganas,9066331.712000001,910.2742682730924,9.23,836822.4170176001,31.873619949753557
West Bengal,WB_Uttar Dinajpur,3336944.088,1049.3534867924527,9.23,307999.9393224,31.873619949753557
Andaman and Nicobar Islands,AN_Nicobar,40968.304,22.253288430200982,6.37,2609.6809648,37.702355083411945
Andaman and Nicobar Islands,AN_North and Middle Andaman,117423.864,31.4303704496788,6.37,7479.9001368,37.702355083411945
Andaman and Nicobar Islands,AN_South Andaman,264813.904,99.10700000000001,6.37,16868.645684799998,37.702355083411945
Chandigarh,CH_Chandigarh,1173660.4,10295.266666666666,6.5,76287.92599999999,97.25320953147947
Dadra and Nagar Haveli and Daman and Diu,DN_Daman,212584.37600000002,2952.5607777777777,6.629999999999999,14094.3441288,58.51307423384377
Dadra and Nagar Haveli and Daman and Diu,DN_Diu,57906.288,1484.776615384615,6.629999999999999,3839.1868943999993,58.51307423384377
Dadra and Nagar Haveli and Daman and Diu,DN_Dadra and Nagar Haveli,382204.408,778.4203828920571,6.629999999999999,25340.152250399995,58.51307423384377
Jammu and Kashmir,JK_Anantnag,1190000.128,417.1048468279005,8.71,103649.01114880001,27.37548302401138
Jammu and Kashmir,JK_Badgam,818157.3359999999,581.9042219061166,8.71,71261.5039656,27.37548302401138
Jammu and Kashmir,JK_Bandipora,428230.088,142.2691322259136,8.71,37298.8406648,27.37548302401138
Jammu and Kashmir,JK_Baramulla,1129239.336,339.2127774106338,8.71,98356.74616560001,27.37548302401138
Jammu and Kashmir,JK_Doda,455448.51200000005,173.50419504761902,8.71,39669.56539520001,27.37548302401138
Jammu and Kashmir,JK_Ganderbal,330267.336,166.88597069226884,8.71,28766.284965600003,27.37548302401138
Jammu and Kashmir,JK_Jammu,1697363.4719999998,548.0669912818856,8.71,147840.35841120002,27.37548302401138
Jammu and Kashmir,JK_Kathua,684670.632,258.2688162957374,8.71,59634.81204720001,27.37548302401138
Jammu and Kashmir,JK_Kishtwar,256533.952,33.15677290939641,8.71,22344.1072192,27.37548302401138
Jammu and Kashmir,JK_Kulgam,470138.032,1028.7484288840262,8.71,40949.0225872,27.37548302401138
Jammu and Kashmir,JK_Kupwara,973627.168,409.2590029424128,8.71,84802.9263328,27.37548302401138
Jammu and Kashmir,JK_Poonch,530223.84,316.74064516129033,8.71,46182.496464,27.37548302401138
Jammu and Kashmir,JK_Pulwama,633906.72,453.4382832618026,8.71,55213.275312000005,27.37548302401138
Jammu and Kashmir,JK_Rajouri,688623.792,261.83414144486693,8.71,59979.13228320001,27.37548302401138
Jammu and Kashmir,JK_Ramban,315044.05600000004,236.87523007518794,8.71,27440.337277600007,27.37548302401138
Jammu and Kashmir,JK_Reasi,349961.968,204.6561216374269,8.71,30481.6874128,27.37548302401138
Jammu and Kashmir,JK_Samba,354295.4320000001,388.05633296823663,8.71,30859.132127200013,27.37548302401138
Jammu and Kashmir,JK_Shopian,295747.52,947.9087179487179,8.71,25759.608992000005,27.37548302401138
Jammu and Kashmir,JK_Srinagar,1411963.112,633.7356876122083,8.71,122981.9870552,27.37548302401138
Jammu and Kashmir,JK_Udhampur,617556.9839999999,135.72680967032971,8.71,53789.2133064,27.37548302401138
Lakshadweep,LD_Lakshadweep,71693.976,2389.7992,7.93,5685.3322968,78.06678764754238
Delhi,DL_Central Delhi,647539.84,25901.5936,6.76,43773.693183999996,97.5039106939916
Delhi,DL_East Delhi,1900792.7519999999,4319.983527272729,6.76,128493.59003519999,97.5039106939916
Delhi,DL_New Delhi,157908.448,7177.656727272727,6.76,10674.611084799999,97.5039106939916
Delhi,DL_North Delhi,987431.536,16736.127728813557,6.76,66750.37183359999,97.5039106939916
Delhi,DL_North East Delhi,2492685.8880000003,47936.267076923075,6.76,168505.5660288,97.5039106939916
Delhi,DL_North West Delhi,4066071.3680000002,31277.47206153846,6.76,274866.4244768,97.5039106939916
Delhi,DL_South Delhi,3037905.048,12151.620192,6.76,205362.3812448,97.5039106939916
Delhi,DL_South West Delhi,2549769.296,6455.112141772152,6.76,172364.4044096,97.5039106939916
Delhi,DL_West Delhi,2828086.216,25250.76978571428,6.76,191178.6282016,97.5039106939916
Puducherry,PY_Karaikal,222646.86399999997,1418.1328917197452,10.790000000000001,24023.596625600003,68.33214071363265
Puducherry,PY_Mah,46499.392,5166.599111111111,10.790000000000001,5017.284396800001,68.33214071363265
Puducherry,PY_Puducherry,1056721.368,3606.5575699658702,10.790000000000001,114020.23560720001,68.33214071363265
Puducherry,PY_Yanam,61856.112,2061.8704,10.790000000000001,6674.2744848,68.33214071363265
